frequency_hz,grid_current_gain_db_a_per_v,grid_current_phase_deg,pcc_voltage_gain
13.2094185563782,21.6664263400154,-14.2626185409595,0.793243682957865
13.2729635973776,21.6638863777977,-14.3284128798467,0.79306720442804
13.3368143272474,21.6613234263446,-14.3944848968664,0.792889193413818
13.4009722165299,21.6587372913353,-14.4608354111932,0.792709638159896
13.465438742842,21.6561277770565,-14.5274652394946,0.792528526849148
13.5302153909085,21.6534946863965,-14.5943751958489,0.79234584760284
13.5953036525968,21.6508378208401,-14.6615660916607,0.792161588480865
13.6607050269508,21.6481569804631,-14.7290387355764,0.791975737481979
13.7264210202259,21.6454519639276,-14.7967939333985,0.791788282544066
13.7924531459234,21.6427225684761,-14.8648324879986,0.791599211544404
13.8588029248255,21.6399685899268,-14.93315519923,0.79140851229995
13.9254718850301,21.637189822669,-15.0017628638388,0.791216172567641
13.9924615619863,21.6343860596574,-15.0706562753744,0.791022180044704
14.0597734985296,21.6315570924079,-15.1398362240985,0.790826522368991
14.1274092449172,21.6287027109926,-15.209303496894,0.790629187119315
14.1953703588643,21.6258227040352,-15.2790588771722,0.790430161815815
14.2636584055793,21.6229168587063,-15.3491031447788,0.790229433920327
14.3322749578005,21.6199849607194,-15.4194370758998,0.790026990836773
14.4012215958317,21.6170267943258,-15.4900614429659,0.789822819911571
14.470499907579,21.6140421423111,-15.5609770145554,0.789616908434052
14.5401114885873,21.6110307859904,-15.6321845552971,0.789409243636905
14.6100579420769,21.6079925052047,-15.7036848257718,0.789199812696628
14.6803408789807,21.6049270783165,-15.775478582412,0.788988602733999
14.750961917981,21.6018342822065,-15.8475665774022,0.788775600814571
14.8219226855469,21.5987138922693,-15.9199495585767,0.788560793949178
14.8932248159718,21.5955656824102,-15.9926282693174,0.788344169094454
14.964869951411,21.5923894250412,-16.0656034484497,0.788125713153385
15.0368597419196,21.5891848910784,-16.1388758301384,0.787905412975863
15.1091958454903,21.5859518499379,-16.2124461437818,0.78768325535927
